0,0.8730130662145053,
1,0.560031966674395,
2,0.39001481989976877,
3,0.2528551786903,
4,0.17093483911484342,
5,0.11017638614994914,
6,0.05875705851939011,
7,0.029780085517244797,
8,0.01416343889884094,
9,0.006463231000933665,
10,0.0029175037368260296,
11,0.0013440578479338495,
12,0.0007262690009290384,
13,0.00048433753448116337,
14,0.00039207858571040327,
15,0.0003611722268304976,
16,0.0003536976976908218,
17,0.0003547351010993397,
18,0.0003576163532399479,
19,0.0003600442391059121,
20,0.0003613646190768778,
21,0.00036171935265094744,
22,0.0003618156877958713,
23,0.0003621321681479607,
24,0.00036257507956658945,
25,0.00036329180483414775,
26,0.00036432853723737863,
27,0.0003656639192715573,
28,0.00036724335945356767,
29,0.00036899276464334556,
30,0.0003708440786342715,
31,0.0003727380275227233,
32,0.00037462696197309664,
33,0.00037648095779749854,
34,0.00037826764531440337,
35,0.0003799684671274941,
36,0.00038157285174911275,
37,0.00038307524650763605,
38,0.000384473755384072,
39,0.0003857691167766389,
40,0.00038696391160964713,
41,0.0003880615999002247,
42,0.00038906708846564995,
43,0.0003899855977379767,
44,0.00039082241007539533,
45,0.00039158285896837664,
46,0.0003922722072323638,
47,0.0003928955634825956,
48,0.0003934578269313341,
49,0.0003939636530036888,
50,0.00039441743413867487,
51,0.00039482329155716284,
52,0.0003951850748480814,
53,0.00039550636702056694,
54,0.00039579049327688313,
